Algorithm,Optimizations,Bom,Nodes,AttemptNr,Time,Makespan
LS_TS_3min,ON,bom_2_7_10_5,57.0,19,180.4781,148098.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,20,180.4547,148098.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,21,180.2549,148098.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,22,180.2595,148098.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,23,180.2547,148098.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,24,180.2345,148098.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,25,180.2622,150591.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,26,180.2502,148098.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,27,180.245,149064.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,28,180.2456,148098.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,29,180.2408,149730.0
LS_TS_3min,ON,bom_2_7_10_5,57.0,30,180.3661,151248.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,1,180.2886,213465.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,2,180.3366,212593.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,3,180.4487,213465.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,4,180.6144,213216.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,5,180.2864,213050.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,6,180.322,211540.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,7,180.2848,212843.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,8,180.3052,212216.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,9,180.2984,212632.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,10,180.2741,213545.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,11,180.4909,212830.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,12,180.295,213633.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,13,180.2802,212852.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,14,180.3039,212798.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,15,180.2976,210987.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,16,180.282,210988.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,17,180.4541,211906.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,18,180.3171,213570.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,19,180.3019,212494.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,20,180.3173,210838.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,21,180.2885,212765.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,22,180.4554,213386.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,23,180.2832,213570.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,24,180.2777,213598.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,25,180.2927,212696.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,26,180.3023,212734.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,27,180.2721,213570.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,28,180.3165,211295.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,29,180.4912,212292.0
LS_TS_3min,OFF,bom_2_8_10_5,73.0,30,180.3133,212734.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,1,180.3085,207970.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,2,180.2849,208239.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,3,180.3005,209053.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,4,180.291,207299.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,5,180.2738,208954.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,6,180.5758,210337.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,7,180.2974,208350.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,8,180.2825,209525.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,9,180.3301,207107.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,10,180.2846,209279.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,11,180.2924,207993.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,12,180.2803,207770.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,13,180.2787,206785.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,14,180.2826,207705.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,15,180.3002,207674.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,16,180.3016,207105.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,17,180.3055,207891.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,18,180.3037,207448.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,19,180.3026,207830.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,20,180.2908,209945.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,21,180.5036,208054.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,22,180.4508,209582.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,23,180.2952,208693.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,24,180.29,207721.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,25,180.5093,207600.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,26,180.4795,208858.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,27,180.2724,208508.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,28,180.3015,207287.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,29,180.2867,207868.0
LS_TS_3min,ON,bom_2_8_10_5,73.0,30,180.2836,207749.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,1,180.5038,219852.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,2,180.3923,219152.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,3,180.3354,220588.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,4,180.3364,220914.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,5,180.487,220162.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,6,180.3407,220040.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,7,180.5537,220233.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,8,180.3381,220254.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,9,180.3364,219979.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,10,180.3281,219624.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,11,180.3169,219834.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,12,180.4453,219594.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,13,180.3341,218976.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,14,180.3308,221232.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,15,180.5753,218816.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,16,180.3383,220422.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,17,180.3387,220176.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,18,180.3487,220354.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,19,180.5304,220272.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,20,180.3355,220497.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,21,180.3565,219080.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,22,180.604,219450.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,23,180.3293,218917.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,24,180.3284,219992.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,25,180.5247,218329.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,26,180.3364,219969.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,27,180.3227,220914.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,28,180.3604,219334.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,29,180.332,220252.0
LS_TS_3min,OFF,bom_2_9_10_5,91.0,30,180.3201,219874.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,1,180.3273,213673.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,2,180.5698,214549.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,3,180.3262,216111.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,4,180.4858,214287.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,5,180.3401,214104.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,6,180.3339,215949.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,7,180.3756,213818.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,8,180.3372,213762.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,9,180.4925,212981.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,10,180.3514,213494.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,11,180.3539,214494.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,12,180.5938,215111.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,13,180.3337,215422.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,14,180.3673,215514.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,15,180.3473,215133.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,16,180.3687,214919.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,17,180.3441,215393.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,18,180.3256,214458.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,19,180.5454,213876.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,20,180.3738,214084.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,21,180.33,215513.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,22,180.605,214554.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,23,180.3274,215782.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,24,180.3498,214438.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,25,180.3578,214551.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,26,180.3394,213870.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,27,180.3288,214956.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,28,180.3439,213409.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,29,180.7208,212924.0
LS_TS_3min,ON,bom_2_9_10_5,91.0,30,180.3195,213856.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,1,180.3753,233695.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,2,180.6047,234928.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,3,180.3839,235106.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,4,180.4201,236010.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,5,180.6377,233080.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,6,180.3778,234945.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,7,180.403,234803.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,8,180.6351,233484.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,9,180.3871,233604.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,10,180.3949,234402.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,11,180.5968,233775.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,12,180.423,234358.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,13,180.3987,234575.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,14,180.3946,232562.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,15,180.3995,236756.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,16,180.3925,234306.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,17,180.4118,235274.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,18,180.3953,233898.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,19,180.3768,233803.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,20,180.4039,233026.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,21,180.3713,234068.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,22,180.3838,233998.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,23,180.3919,234642.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,24,180.5114,234370.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,25,180.3869,235819.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,26,180.3967,234560.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,27,180.4025,234158.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,28,180.3827,232933.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,29,180.3854,232909.0
LS_TS_3min,OFF,bom_2_10_10_5,111.0,30,180.3764,233484.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,1,180.388,225060.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,2,180.4766,224332.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,3,180.5683,225866.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,4,180.616,225454.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,5,180.4594,225954.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,6,180.5938,223479.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,7,180.6454,223954.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,8,180.3932,224288.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,9,180.5602,222250.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,10,180.3716,223594.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,11,180.3848,225546.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,12,180.6386,224745.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,13,180.4007,223721.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,14,180.4087,223750.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,15,180.597,226228.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,16,180.3802,224229.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,17,180.6751,224945.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,18,180.3977,225542.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,19,180.3723,222867.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,20,180.3984,224898.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,21,180.3829,223918.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,22,180.3821,222920.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,23,180.6744,225570.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,24,180.4009,226082.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,25,180.5177,226232.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,26,180.3867,224304.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,27,180.407,225361.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,28,180.3808,225367.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,29,180.4157,226889.0
LS_TS_3min,ON,bom_2_10_10_5,111.0,30,180.3747,224007.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,1,180.4629,302301.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,2,180.4884,302102.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,3,180.6995,303621.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,4,180.7442,302372.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,5,180.7612,302810.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,6,180.7198,302362.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,7,180.4803,301468.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,8,180.4486,301590.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,9,180.6737,302612.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,10,180.4495,302379.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,11,180.4666,301017.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,12,180.8083,303085.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,13,180.5812,302448.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,14,180.47,302574.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,15,180.4561,302491.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,16,180.4622,301398.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,17,180.4415,301080.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,18,180.4619,300280.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,19,180.4447,302697.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,20,180.4489,301804.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,21,180.459,302584.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,22,180.4527,302101.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,23,180.4382,303113.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,24,180.4709,302176.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,25,180.4527,302368.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,26,180.6187,303082.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,27,180.4579,301677.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,28,180.4627,303201.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,29,180.9333,303174.0
LS_TS_3min,OFF,bom_2_11_10_5,133.0,30,180.4471,302087.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,1,180.4486,292634.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,2,180.8889,292450.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,3,180.4528,291634.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,4,180.5422,292078.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,5,180.4927,291248.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,6,180.8146,290234.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,7,180.4683,291388.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,8,180.4368,292270.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,9,180.4476,292438.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,10,180.4595,293073.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,11,180.804,291424.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,12,180.4579,292117.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,13,180.4683,291318.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,14,180.4461,291694.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,15,180.4621,291959.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,16,180.7275,293426.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,17,180.7621,293587.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,18,180.7793,292357.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,19,180.662,292540.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,20,180.4388,292445.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,21,180.4733,290355.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,22,180.6808,291232.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,23,180.4584,292930.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,24,180.4772,292340.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,25,180.7907,292716.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,26,180.4297,291108.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,27,180.4532,292528.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,28,180.4545,291183.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,29,180.4344,293088.0
LS_TS_3min,ON,bom_2_11_10_5,133.0,30,180.4497,291758.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,1,180.5269,405361.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,2,180.5399,405227.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,3,180.7796,404633.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,4,180.5233,404775.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,5,180.5624,404439.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,6,180.9064,403772.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,7,180.6449,404357.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,8,181.12,404711.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,9,180.5546,403980.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,10,180.5301,405127.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,11,181.0503,405215.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,12,180.5342,405213.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,13,180.5442,403818.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,14,180.6395,404576.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,15,180.5364,404581.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,16,181.164,404975.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,17,180.5384,404867.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,18,180.5597,406010.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,19,180.8793,403260.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,20,180.5401,405488.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,21,180.7659,404693.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,22,180.5241,404215.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,23,180.5495,404999.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,24,180.7368,404155.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,25,180.9061,405455.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,26,180.5797,404217.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,27,180.5433,405849.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,28,180.5272,405065.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,29,180.7656,404811.0
LS_TS_3min,OFF,bom_2_12_10_5,157.0,30,180.5667,401967.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,1,180.5445,388594.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,2,180.5186,389105.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,3,180.5561,389407.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,4,180.845,389339.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,5,180.5404,388664.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,6,180.5559,387849.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,7,180.8554,385909.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,8,180.9344,389161.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,9,180.7125,388294.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,10,180.7934,388675.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,11,180.5755,388452.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,12,180.8491,387194.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,13,180.5399,387520.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,14,180.5764,388106.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,15,180.739,389877.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,16,180.5589,389049.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,17,180.5749,390460.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,18,180.5517,388600.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,19,180.9643,389469.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,20,180.764,389489.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,21,180.5717,387802.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,22,180.5412,389291.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,23,180.5864,389243.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,24,180.5511,389421.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,25,180.8303,387565.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,26,180.552,389426.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,27,180.9375,387365.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,28,180.8297,389102.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,29,180.5735,389303.0
LS_TS_3min,ON,bom_2_12_10_5,157.0,30,180.5558,389069.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,1,180.6535,491851.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,2,180.6574,494770.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,3,180.6623,494534.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,4,180.6849,493786.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,5,180.9122,493425.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,6,180.9376,493476.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,7,180.6632,494641.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,8,180.68,493264.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,9,180.6637,492294.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,10,180.6751,493959.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,11,180.6513,495320.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,12,180.9378,493443.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,13,181.1664,493438.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,14,180.6771,493799.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,15,180.7098,492977.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,16,180.6888,494087.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,17,181.0909,493177.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,18,180.6627,492924.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,19,181.436,494757.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,20,180.7475,493389.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,21,181.2594,494572.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,22,180.659,493982.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,23,180.7015,493446.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,24,180.7762,493668.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,25,181.1072,492722.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,26,180.9562,492476.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,27,181.2181,492310.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,28,180.7955,494117.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,29,180.9601,493407.0
LS_TS_3min,OFF,bom_2_13_10_5,183.0,30,180.6941,492564.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,1,180.6434,478399.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,2,181.0191,478800.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,3,181.3978,479455.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,4,181.0437,477745.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,5,181.2668,479574.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,6,180.6519,479106.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,7,180.6654,480110.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,8,180.6552,478117.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,9,180.9744,478513.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,10,180.9545,478756.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,11,180.6523,481911.0
LS_TS_3min,ON,bom_2_13_10_5,183.0,12,180.6376,480079.0
